t,3xMe,3xVr,3xMx,3xMi,3xUM,3xLM,3yMe,3yVr,3yMx,3yMn,3yUM,3yLM,3zMe,3zVr,3zMx,3zMi,3zUM,3zLM,3dxMe,3dxVr,3dxMx,3dxMi,3dxUM,3dxLM,3dyMe,3dyVr,3dyMx,3dyMn,3dyUM,3dyLM,3dzMe,3dzVr,3dzMx,3dzMi,3dzUM,3dzLM
1493736467995.0,0.16781000000000001,0.0024746649000000004,0.2534,0.09,0.10785,0.23230000000000003,0.37990999999999997,0.004039234900000002,0.5049,0.2763,0.29059999999999997,0.4542,0.47773000000000004,0.004155230100000002,0.5731,0.3535,0.38475000000000004,0.5510333333333334,-0.10846,-0.0037406132000000003,-0.15360000000000001,-0.08780000000000002,-0.07940000000000003,-0.14623333333333335,-0.10429999999999995,-0.009778457999999997,-0.1743,0.008899999999999963,-0.02200000000000002,-0.1701333333333333,0.0571600000000001,-0.007624345999999995,-0.054299999999999904,0.06609999999999999,0.09420000000000006,0.004766666666666697
1493736477999.0,0.19361,0.0295063409,0.4963,0.0371,0.04055,0.42283333333333334,0.41267999999999994,0.026434671599999997,0.8613,0.257,0.29375,0.6043666666666666,0.45492999999999995,0.015238602100000003,0.7395,0.24600000000000002,0.30855,0.6024666666666667,0.02579999999999999,0.027031676,0.2429,-0.052899999999999996,-0.0673,0.1905333333333333,0.032769999999999966,0.022395436699999997,0.35639999999999994,-0.019299999999999984,0.0031500000000000417,0.15016666666666662,-0.022800000000000098,0.011083372000000001,0.1664,-0.10749999999999996,-0.07620000000000005,0.05143333333333333
1493736487977.0,0.07313,0.0131226921,0.3095,0.0057,0.00765,0.2094666666666667,0.07429000000000001,0.0156270629,0.3466,0.0038,0.0051,0.22143333333333334,0.08893,0.019606030099999998,0.3917,0.0072,0.0078,0.2632666666666667,-0.12048,-0.0163836488,-0.18680000000000002,-0.0314,-0.032900000000000006,-0.21336666666666665,-0.3383899999999999,-0.010807608699999999,-0.5146999999999999,-0.2532,-0.28865,-0.38293333333333324,-0.36599999999999994,0.004367427999999994,-0.34780000000000005,-0.2388,-0.30075,-0.3392
1493736497981.0,0.00574,1.58604e-05,0.0158,0.002,0.002,0.010533333333333334,0.00642,4.7365600000000006e-05,0.0268,0.0022,0.0025,0.0126,0.011489999999999998,5.2672899999999995e-05,0.0327,0.0071,0.0071,0.018866666666666667,-0.06739,-0.0131068317,-0.2937,-0.0037,-0.00565,-0.19893333333333335,-0.06787000000000001,-0.015579697299999999,-0.31980000000000003,-0.0015999999999999999,-0.0026000000000000003,-0.20883333333333334,-0.07744,-0.0195533572,-0.359,-9.99999999999994e-05,-0.0006999999999999992,-0.24440000000000003
1493736507985.0,0.006190000000000001,7.550900000000001e-06,0.0101,0.0018,0.0021999999999999997,0.009466666666666667,0.00591,8.448900000000001e-06,0.0119,0.002,0.0021999999999999997,0.0097,0.00898,3.6776e-06,0.0131,0.0068,0.0069,0.011433333333333332,0.00045000000000000075,-8.3095e-06,-0.005700000000000002,-0.0002000000000000001,0.00019999999999999966,-0.0010666666666666672,-0.00051,-3.8916700000000006e-05,-0.0149,-0.0002000000000000001,-0.00030000000000000035,-0.0029,-0.0025099999999999983,-4.8995299999999995e-05,-0.0196,-0.0003000000000000008,-0.00020000000000000052,-0.007433333333333335
1493736517989.0,0.02737,0.0009577861,0.1169,0.0076,0.00895,0.059,0.027500000000000004,0.0007222799999999998,0.1007,0.005,0.0063999999999999994,0.05963333333333334,0.03142,0.002956933599999999,0.19399999999999998,0.008,0.00845,0.07876666666666667,0.021179999999999997,0.0009502352,0.1068,0.0058,0.00675,0.04953333333333333,0.021590000000000005,0.0007138310999999999,0.08879999999999999,0.003,0.0042,0.049933333333333337,0.022439999999999995,0.002953255999999999,0.18089999999999998,0.0012000000000000005,0.0015499999999999993,0.06733333333333333
1493736527993.0,0.01745,0.0007637024999999998,0.0989,0.0044,0.00455,0.0451,0.01242,0.0003242236,0.0643,0.0024,0.0027,0.031566666666666666,0.01296,7.969040000000002e-05,0.0391,0.0078,0.008150000000000001,0.02186666666666667,-0.009919999999999998,-0.00019408360000000016,-0.018000000000000002,-0.0031999999999999997,-0.004399999999999999,-0.013899999999999996,-0.015080000000000003,-0.00039805639999999985,-0.0364,-0.0026000000000000003,-0.0036999999999999993,-0.02806666666666667,-0.018459999999999997,-0.002877243199999999,-0.15489999999999998,-0.00020000000000000052,-0.0002999999999999982,-0.05689999999999999
1493736537995.0,0.08731,0.0126732469,0.3245,0.0021,0.00245,0.24963333333333335,0.07942,0.0134382636,0.3858,0.0015,0.0015,0.21833333333333335,0.1316,0.03573838,0.6098,0.0066,0.0066,0.37293333333333334,0.06986,0.011909544400000001,0.22560000000000002,-0.0023000000000000004,-0.0021000000000000003,0.20453333333333334,0.067,0.01311404,0.3215,-0.0008999999999999998,-0.0012000000000000001,0.1867666666666667,0.11864,0.0356586896,0.5707,-0.0011999999999999997,-0.001550000000000001,0.3510666666666667
1493736547999.0,0.38201000000000007,0.4842311469,2.4603,0.0737,0.0743,0.9867333333333335,0.29052,0.17416964159999998,1.4937,0.0356,0.048850000000000005,0.7388,0.2772,0.048510307999999995,0.7691,0.1143,0.1149,0.5896333333333333,0.2947000000000001,0.47155790000000003,2.1358,0.0716,0.07185000000000001,0.7371000000000001,0.2111,0.16073137799999998,1.1079,0.0341,0.04735,0.5204666666666666,0.1456,0.012771927999999995,0.1593,0.1077,0.10830000000000001,0.2167
1493736557977.0,0.16802,0.0054158676,0.3222,0.0666,0.07655,0.2548333333333333,0.26331000000000004,0.0109585629,0.4004,0.1018,0.1022,0.37353333333333333,0.34194,0.017657898400000004,0.501,0.1391,0.14665,0.49433333333333335,-0.21399000000000007,-0.4788152793,-2.1381,-0.007099999999999995,0.002250000000000002,-0.7319000000000002,-0.027209999999999956,-0.16321107869999998,-1.0933000000000002,0.06620000000000001,0.053349999999999995,-0.3652666666666667,0.06474000000000002,-0.03085240959999999,-0.2681,0.024800000000000003,0.03175,-0.0953
1493736567981.0,0.08483,0.0025988501000000002,0.1973,0.0167,0.0216,0.1462,0.19945000000000002,0.0102768365,0.3361,0.052000000000000005,0.05285,0.3085333333333333,0.29324,0.0220417164,0.4349,0.02,0.058050000000000004,0.43206666666666665,-0.08319,-0.0028170174999999995,-0.12489999999999998,-0.04990000000000001,-0.054950000000000006,-0.1086333333333333,-0.06386000000000003,-0.000681726399999999,-0.06429999999999997,-0.0498,-0.04935,-0.065,-0.04870000000000002,0.004383817999999998,-0.06609999999999999,-0.1191,-0.0886,-0.06226666666666669
1493736577985.0,0.01938,0.0001986896,0.0458,0.0053,0.006200000000000001,0.038033333333333336,0.00563,1.76861e-05,0.0123,-0.001,-0.00030000000000000003,0.0106,0.019510000000000003,9.291889999999999e-05,0.0394,0.0082,0.0087,0.0322,-0.06545000000000001,-0.0024001605000000003,-0.1515,-0.0114,-0.0154,-0.10816666666666666,-0.19382000000000002,-0.0102591504,-0.32380000000000003,-0.053000000000000005,-0.05315,-0.29793333333333333,-0.27373,-0.021948797500000002,-0.3955,-0.0118,-0.049350000000000005,-0.39986666666666665
1493736587991.0,0.027580000000000004,0.0004341795999999999,0.0624,0.0049,0.00605,0.056133333333333334,0.03681,0.0008712169,0.0896,0.0017,0.003,0.07206666666666667,0.05898,0.0023946256,0.1698,0.009000000000000001,0.010100000000000001,0.12446666666666667,0.008200000000000002,0.0002354899999999999,0.016599999999999997,-0.0004000000000000002,-0.00015000000000000083,0.018099999999999998,0.031180000000000003,0.0008535308000000001,0.0773,0.0027,0.0033,0.06146666666666667,0.03946999999999999,0.0023017067,0.13040000000000002,0.0008000000000000004,0.001400000000000002,0.09226666666666666
1493736597995.0,0.043899999999999995,0.0011254379999999999,0.1324,0.0118,0.012750000000000001,0.08296666666666666,0.06319,0.0018591668999999999,0.1595,0.006999999999999999,0.01175,0.1107,0.10703000000000003,0.0064576841,0.2467,0.0188,0.0271,0.21266666666666667,0.01631999999999999,0.0006912584,0.06999999999999999,0.0069,0.006700000000000001,0.026833333333333327,0.026379999999999994,0.0009879499999999998,0.0699,0.005299999999999999,0.00875,0.03863333333333334,0.04805000000000003,0.004063058499999999,0.0769,0.0098,0.016999999999999998,0.0882
1493736607999.0,0.06747,0.0007463841,0.1366,0.0376,0.0415,0.0994,0.04327999999999999,0.0005545956,0.0892,0.0203,0.020749999999999998,0.0727,0.08249999999999999,0.0022700280000000003,0.168,0.0211,0.03015,0.1451,0.023570000000000008,-0.00037905389999999984,0.004200000000000009,0.025800000000000003,0.02875,0.01643333333333334,-0.019910000000000004,-0.0013045712999999997,-0.0703,0.0133,0.008999999999999998,-0.038000000000000006,-0.024530000000000038,-0.004187656099999999,-0.07869999999999999,0.0023,0.0030500000000000006,-0.06756666666666666
1493736617979.0,0.029219999999999996,0.0003285556,0.0615,0.0086,0.010700000000000001,0.05403333333333333,0.01658,0.00010335560000000002,0.0378,0.0021,0.00405,0.029733333333333334,0.03575,0.0001763525,0.0535,0.0119,0.0152,0.05046666666666667,-0.038250000000000006,-0.00041782850000000003,-0.0751,-0.029,-0.0308,-0.04536666666666667,-0.02669999999999999,-0.00045124000000000005,-0.0514,-0.018199999999999997,-0.0167,-0.04296666666666667,-0.04674999999999999,-0.0020936755000000003,-0.11450000000000002,-0.0092,-0.01495,-0.09463333333333335
1493736627983.0,0.046299999999999994,0.0017704600000000002,0.114,0.0045,0.0049499999999999995,0.10863333333333335,0.029769999999999998,0.0012398421,0.1085,-0.0008,0.0005499999999999999,0.07823333333333332,0.04543,0.0013882661,0.1145,0.006,0.008400000000000001,0.09499999999999999,0.017079999999999998,0.0014419044,0.052500000000000005,-0.0041,-0.005750000000000002,0.05460000000000002,0.013189999999999997,0.0011364864999999999,0.0707,-0.0029,-0.0034999999999999996,0.04849999999999999,0.009680000000000001,0.0012119136,0.061000000000000006,-0.005900000000000001,-0.006799999999999999,0.04453333333333332
1493736637987.0,0.05013000000000001,0.0014241961,0.1371,0.0159,0.01625,0.09786666666666666,0.03527,0.0007063320999999999,0.0984,0.0035,0.00535,0.06633333333333334,0.064,0.001710554,0.1203,0.0165,0.019950000000000002,0.1161,0.003830000000000014,-0.0003462639000000002,0.023099999999999996,0.0114,0.011300000000000001,-0.010766666666666688,0.005500000000000005,-0.0005335100000000001,-0.010099999999999998,0.0043,0.0048,-0.01189999999999998,0.018570000000000003,0.00032228789999999997,0.0058,0.0105,0.011550000000000001,0.021100000000000008
1493736647991.0,0.02601,0.0008438369000000001,0.1118,0.0059,0.00795,0.05186666666666667,0.0182,0.000537084,0.0861,0.0044,0.005,0.04123333333333334,0.05312999999999999,0.004847284100000001,0.2525,0.0106,0.0108,0.129,-0.02412000000000001,-0.0005803591999999999,-0.025300000000000003,-0.010000000000000002,-0.0083,-0.045999999999999985,-0.017070000000000002,-0.00016924809999999992,-0.012300000000000005,0.0009000000000000002,-0.0003499999999999996,-0.025100000000000004,-0.010870000000000012,0.003136730100000001,0.13219999999999998,-0.005900000000000001,-0.009150000000000002,0.012900000000000009
1493736657996.0,0.03176,0.0010910544000000003,0.1048,0.0081,0.00995,0.07206666666666667,0.020929999999999997,0.0007325321000000001,0.0948,0.0012,0.00225,0.05146666666666666,0.03745,0.0012679965000000001,0.1331,0.012,0.01205,0.07833333333333332,0.005749999999999998,0.00024721750000000016,-0.006999999999999992,0.0021999999999999997,0.002,0.020199999999999996,0.0027299999999999963,0.00019544810000000012,0.0087,-0.0032000000000000006,-0.0027500000000000003,0.010233333333333323,-0.015679999999999993,-0.0035792876000000006,-0.1194,0.0014000000000000002,0.0012499999999999994,-0.05066666666666668
1493736667975.0,0.02443,0.0007093521000000002,0.0971,0.0085,0.0097,0.05366666666666667,0.012869999999999998,0.00010209609999999997,0.0406,0.0024,0.00405,0.023999999999999997,0.04381,0.0023483929000000007,0.1847,0.0172,0.01755,0.09356666666666667,-0.007329999999999996,-0.00038170230000000014,-0.0076999999999999985,0.00040000000000000105,-0.0002500000000000002,-0.0184,-0.00806,-0.0006304360000000001,-0.0542,0.0012,0.0018,-0.027466666666666664,0.0063600000000000045,0.0010803964000000005,0.05160000000000001,0.0052,0.0055,0.015233333333333349
1493736677979.0,0.022420000000000002,0.0004158436,0.0618,0.0038,0.00575,0.050800000000000005,0.01089,8.582690000000001e-05,0.0307,0.0015,0.00215,0.02286666666666667,0.04061,0.0004678889000000001,0.0772,0.0182,0.02,0.07300000000000001,-0.002009999999999998,-0.00029350850000000017,-0.035300000000000005,-0.004700000000000001,-0.00395,-0.002866666666666663,-0.0019799999999999974,-1.6269199999999963e-05,-0.009899999999999996,-0.0008999999999999998,-0.0018999999999999998,-0.0011333333333333265,-0.0032000000000000015,-0.0018805040000000005,-0.1075,0.0010000000000000009,0.002450000000000001,-0.020566666666666664
1493736687983.0,0.043859999999999996,0.0009452104,0.0958,0.0126,0.0128,0.08333333333333333,0.029310000000000003,0.0005580669,0.0793,0.0044,0.005900000000000001,0.05906666666666666,0.05498000000000001,0.0016476916000000004,0.1303,0.0138,0.0144,0.1103,0.021439999999999994,0.0005293667999999999,0.033999999999999996,0.0088,0.007050000000000001,0.032533333333333324,0.018420000000000002,0.00047223999999999996,0.04859999999999999,0.0029000000000000002,0.0037500000000000007,0.036199999999999996,0.014370000000000008,0.0011798027000000002,0.053099999999999994,-0.004400000000000001,-0.005600000000000001,0.037299999999999986
1493736697989.0,0.027600000000000003,0.00017052399999999997,0.0523,0.0089,0.0125,0.045266666666666656,0.01569,9.399289999999997e-05,0.040999999999999995,0.0037,0.0064,0.0262,0.03821,0.00022468090000000006,0.0674,0.0196,0.0216,0.05853333333333333,-0.016259999999999993,-0.0007746864,-0.0435,-0.0037,-0.0002999999999999999,-0.03806666666666667,-0.013620000000000004,-0.000464074,-0.0383,-0.0007000000000000001,0.0004999999999999996,-0.03286666666666666,-0.016770000000000007,-0.0014230107000000004,-0.0629,0.0058,0.0072000000000000015,-0.05176666666666666
1493736707995.0,0.04066,0.0011149864000000002,0.10300000000000001,0.0011,0.005,0.08750000000000001,0.0261,0.0006312560000000002,0.0884,0.0061,0.00715,0.05786666666666667,0.03672,0.0007251356,0.0951,0.0139,0.0142,0.07366666666666666,0.013059999999999999,0.0009444624000000002,0.05070000000000001,-0.0078,-0.007500000000000001,0.04223333333333335,0.010410000000000003,0.0005372631000000002,0.04740000000000001,0.0024000000000000002,0.0007499999999999998,0.03166666666666667,-0.0014899999999999983,0.0005004546999999999,0.027700000000000002,-0.0057,-0.0074,0.015133333333333325
1493736717999.0,0.043820000000000005,0.0011385676,0.1081,0.0065,0.00865,0.08893333333333335,0.04171,0.0014264589000000001,0.0967,0.0043,0.00595,0.08953333333333334,0.06957999999999999,0.003710763600000001,0.1884,0.0195,0.02045,0.15583333333333335,0.003160000000000003,2.35811999999998e-05,0.005099999999999993,0.005399999999999999,0.0036499999999999996,0.001433333333333342,0.015609999999999995,0.0007952028999999999,0.008299999999999988,-0.0018000000000000004,-0.0011999999999999997,0.03166666666666667,0.032859999999999986,0.0029856280000000006,0.09330000000000001,0.005600000000000001,0.006249999999999999,0.0821666666666667
1493736727979.0,0.02449,0.0005372889,0.0914,0.0051,0.0069,0.04723333333333333,0.023159999999999997,0.0004767303999999999,0.0773,0.0084,0.009,0.05136666666666667,0.029800000000000004,0.000395912,0.0786,0.0122,0.014100000000000001,0.05566666666666667,-0.019330000000000003,-0.0006012787,-0.016700000000000007,-0.0013999999999999993,-0.0017499999999999998,-0.04170000000000002,-0.01855,-0.0009497285000000002,-0.0194,0.0040999999999999995,0.003049999999999999,-0.03816666666666667,-0.03977999999999998,-0.003314851600000001,-0.10980000000000001,-0.007299999999999999,-0.006349999999999998,-0.10016666666666668
1493736737984.0,0.02818,0.0008436895999999999,0.1075,0.0076,0.0081,0.0629,0.01849,0.00032405890000000004,0.0682,0.0047,0.00515,0.0385,0.02952,0.0003055736,0.0693,0.0096,0.01005,0.052833333333333336,0.003689999999999999,0.0003064006999999999,0.016100000000000003,0.0024999999999999996,0.0011999999999999997,0.01566666666666667,-0.004669999999999997,-0.00015267149999999985,-0.009099999999999997,-0.0036999999999999993,-0.0038499999999999993,-0.012866666666666672,-0.00028000000000000247,-9.03384e-05,-0.009300000000000003,-0.0026000000000000016,-0.0040500000000000015,-0.0028333333333333335
1493736747988.0,0.02422,0.00040313960000000005,0.0728,0.0049,0.0062,0.05093333333333333,0.01651,0.0003141249000000001,0.0627,0.0021,0.00225,0.0393,0.025890000000000003,0.0006487849000000001,0.0912,0.006999999999999999,0.0072499999999999995,0.057466666666666666,-0.003960000000000002,-0.00044054999999999984,-0.034699999999999995,-0.0027,-0.0018999999999999998,-0.011966666666666667,-0.001979999999999999,-9.933999999999963e-06,-0.005499999999999991,-0.0026000000000000003,-0.0029000000000000002,0.0008000000000000021,-0.003629999999999998,0.0003432113000000001,0.021900000000000003,-0.0026,-0.0028000000000000004,0.00463333333333333
1493736757993.0,0.01177,7.485409999999998e-05,0.0301,0.0032,0.00415,0.0228,0.013500000000000002,0.00010885,0.036000000000000004,0.0036,0.0038,0.0275,0.021130000000000003,0.00032544010000000006,0.0718,0.006,0.00625,0.04086666666666667,-0.01245,-0.00032828550000000005,-0.0427,-0.0016999999999999997,-0.0020499999999999997,-0.02813333333333333,-0.003009999999999999,-0.00020527490000000006,-0.0267,0.0015,0.0015500000000000002,-0.011800000000000001,-0.00476,-0.00032334480000000004,-0.0194,-0.0009999999999999992,-0.0009999999999999992,-0.016599999999999997
1493736767995.0,0.16057,0.0204844161,0.4516,0.0222,0.03555,0.3551,0.1418,0.012302562000000003,0.4368,0.015,0.02735,0.25583333333333336,0.22528,0.051306969599999995,0.8739,0.0465,0.0561,0.46256666666666674,0.1488,0.020409562,0.4215,0.019,0.0314,0.33230000000000004,0.1283,0.012193712000000002,0.40080000000000005,0.0114,0.023549999999999998,0.22833333333333336,0.20415,0.0509815295,0.8021,0.0405,0.04985,0.4217000000000001
1493736777976.0,0.08548,0.006448807599999999,0.2577,0.0071,0.0102,0.19593333333333332,0.08157,0.0039258921,0.2193,0.0112,0.015300000000000001,0.15726666666666667,0.12136,0.0080799404,0.3109,0.0203,0.0245,0.24156666666666662,-0.07508999999999999,-0.014035608500000001,-0.19390000000000002,-0.0151,-0.025349999999999998,-0.1591666666666667,-0.060230000000000006,-0.008376669900000003,-0.21750000000000003,-0.0037999999999999996,-0.012049999999999998,-0.09856666666666669,-0.10392000000000001,-0.043227029199999996,-0.563,-0.0262,-0.031599999999999996,-0.2210000000000001
